mag_chg,action,action_change,class,path_length,path_length_norm,v_mean,v_sd,v_var,v_mean_norm,v_sd_norm,a_mean,a_sd,a_var,a_mean_norm,a_sd_norm,c_mean,c_sd,c_var,c_mean_norm,c_sd_norm,j_mean,j_sd,j_var,j_mean_norm,j_sd_norm,tip_distance_mean,tip_distance_sd,tip_distance_mean_norm,tip_distance_sd_norm,missing_after_interpolation,duration_f
"(10713, 32300]",D,14.0,microforceps,2122.341408557586,0.8563938132386729,1.8633374965387095,2.3391844980219068,1.2553734910434202,0.3262347379010498,0.4095464418184761,1.315174157297935,2.1918694230999165,1.6666001311972085,0.3020045851422599,0.5033208812202489,0.9194559502039025,2.5666206688972997,2.791455825945892,0.6866464088415345,1.9167431183255264,1.2697221039421174,2.2688484263298507,1.7868858227211586,0.3223945853137238,0.57608231381916,108.43146375524374,19.514823981632514,0.8948928946566508,0.1610572864815136,0.09382329945269742,1279.0
"(10713, 32300]",D,14.0,microscissors,3619.446041985296,0.6260719841077554,3.237429375657685,3.2258501282898013,0.996423320473043,0.48116238068642736,0.47944141705028437,2.150201770466021,3.1327904382464284,1.4569750993961128,0.41179954852620426,0.5999816881452409,0.7173498024037144,2.112993869461957,2.9455557977177693,0.5554849114924504,1.6362118015913292,1.9996779865807,2.791038385321565,1.39574391679634,0.44343865935889426,0.6189268112725009,108.43146375524374,19.514823981632514,0.8948928946566508,0.1610572864815136,0.10320562939796717,1279.0
"(10713, 32300]",D,16.0,microforceps,569.4129708132867,0.22976592899526443,1.813417104500913,1.861038429942104,1.0262605471863007,0.3174946325564087,0.32583221533605344,1.2402815220025114,1.904538122869793,1.535569214797942,0.2848069241883113,0.4373407449448622,1.0567631715484278,3.3967938496035637,3.2143378394105024,0.7891869497160807,2.536713474841352,1.2038373423774886,1.6700421537308148,1.3872656171577187,0.3056658142565174,0.42403967445858426,121.16697361514566,13.846456393262018,1.0,0.11427582929686407,0.058823529411764705,340.0
"(10713, 32300]",D,16.0,microscissors,1254.1087354197477,0.2169288712038491,3.968698529809328,3.8437964548653394,0.9685282028841861,0.5898471321685116,0.5712835828955595,2.7741012569867896,3.9045320866167,1.4074944369037838,0.5312867196391272,0.7477831022929318,0.8645597805535867,3.212570040530782,3.715844887526158,0.6694780030209914,2.4876764148367725,2.6896551607793513,3.4560782929897846,1.2849521914133988,0.5964445708947117,0.766402758427784,121.16697361514566,13.846456393262018,1.0,0.11427582929686407,0.05,340.0
"(10713, 32300]",D,19.0,microforceps,52.45374387182864,0.021165803744822496,2.38426108508312,1.8044359236378928,0.7568113806525457,0.4174384896051521,0.31592219965558854,1.7690088249921108,1.7748859419837086,1.00332226550177,0.40621903444511814,0.40756860192941746,1.3390530240377274,3.4470407618905945,2.5742376888829424,1.0,2.5742376888829424,1.6549202357332455,1.6826732124515709,1.0167699784672877,0.42020007485892513,0.42724682106626205,65.20912461336894,13.912833415415744,0.5381757311236328,0.11482364377281652,0.0,23.0
"(10713, 32300]",D,19.0,microscissors,65.03105996294244,0.011248717142719928,2.9559572710428372,1.9822352637617946,0.6705899585153605,0.4393286378497096,0.29460937303024665,2.25129081236083,2.0927777321612098,0.9295901358770284,0.43115978828835777,0.40080188617968526,0.8623075421872004,2.2250940814725824,2.5803950129309334,0.6677339662548002,1.7230173964884787,1.985976355825867,1.9456266960572477,0.9796827088851016,0.4404002537687307,0.4314525136058363,65.20912461336894,13.912833415415744,0.5381757311236328,0.11482364377281652,0.0,23.0
"(10713, 32300]",D,21.0,microforceps,91.63526435826104,0.03697608365670057,1.9090680074637714,1.4604740738494406,0.7650194064011919,0.334241275242477,0.25570106198077713,1.4792182383310515,1.4676955333882562,0.9922102738837266,0.33967417008851164,0.3370282013347497,0.7632770133153589,1.4262768754661208,1.868622859832979,0.5700125384234627,1.0651384596895066,1.0950172214760772,1.3198432524668053,1.205317347144243,0.2780353448468117,0.33512082426309386,82.52162642464414,6.537239375528795,0.6810570897541101,0.05395232034343434,0.0,49.0
"(10713, 32300]",D,21.0,microscissors,132.6515470486044,0.02294533922935062,2.763573896845926,2.194721245326173,0.7941605063758251,0.41073569215362987,0.3261900652673517,2.0106524896616897,2.1943314203390685,1.091352897440912,0.38507353070699046,0.42025111346487604,0.8863434941986369,1.5612624237845432,1.7614643013723654,0.6863463763104951,1.2089746402472208,1.8071432586736398,1.9447877870905057,1.0761669157971963,0.40074311427809595,0.43126648131962186,82.52162642464414,6.537239375528795,0.6810570897541101,0.05395232034343434,0.0,49.0
"(10713, 32300]",D,23.0,microforceps,89.54896753789686,0.03613423432824889,1.7220955295749398,1.4400293796358605,0.836207605736773,0.3015059723614481,0.25212158726370415,1.2259659171326123,1.212306757838517,0.9888584510358637,0.28151961939616355,0.27838305477229613,0.9909849074544635,1.8253569845122606,1.8419624464322502,0.740063977799988,1.3631700550648485,1.1843055496847072,1.1764229465953182,0.9933441136947407,0.30070650529743675,0.2987050369869252,62.83770076618131,6.8336876481235675,0.518604194619636,0.0563989298753053,0.0,53.0
"(10713, 32300]",D,23.0,microscissors,106.07806638431207,0.01834880385593831,2.306044921398089,1.5824120397653012,0.6862017409469761,0.3427355273578247,0.23518571555731924,1.5713347983449664,1.6315239216738593,1.0383044551627623,0.30093685598711445,0.3124640782940955,0.5564558545782589,0.8664300474502622,1.5570508250055786,0.4308955409119932,0.6709262574682441,1.2872970515404965,1.5539534350049646,1.2071444062932972,0.28546460108202937,0.34459699639091923,62.83770076618131,6.8336876481235675,0.518604194619636,0.0563989298753053,0.09433962264150944,53.0
"(10713, 32300]",D,25.0,microforceps,525.7710258193385,0.2121558067313254,1.6029604445711532,1.3019293510781602,0.812203043117805,0.2806476988048722,0.2279429150133264,1.0637201664079812,1.1490375969772932,1.0802066495151783,0.24426298660210333,0.26385450235802893,1.0648251037303789,2.746619923596193,2.5794094391407736,0.7952075717805016,2.0511659167268403,0.917901195599798,1.0409114767324712,1.1340125513751975,0.23306389200881272,0.2642973788103472,64.90433328525677,9.455627215210209,0.5356602657371632,0.07803799115461502,0.029239766081871343,342.0
"(10713, 32300]",D,25.0,microscissors,935.338060862133,0.16178966305414402,2.9693271773401047,2.6925422456414734,0.9067853034819247,0.4413157378593402,0.4001786252861313,2.141009674219267,2.5167598808904894,1.1755014053396289,0.4100391085821881,0.48200154838257087,1.0018368996598315,2.8894956762584894,2.8841976944945857,0.7757795146421732,2.2375014875670844,2.0251989072916174,2.513912174417658,1.2413161815199758,0.44909805199190767,0.5574726790266543,64.90433328525677,9.455627215210209,0.5356602657371632,0.07803799115461502,0.06432748538011696,342.0
"(10713, 32300]",D,28.0,microforceps,2478.230664151353,1.0,1.597827636461218,1.2829246426199217,0.8029180453163731,0.27974904232876335,0.22461555424573798,1.1269854136280157,1.163419709576962,1.032328986256935,0.2587906403235418,0.267157079377985,0.992787320240255,1.9948193541838297,2.0093118772921903,0.7414100132096662,1.489723945485542,0.9203888712031852,0.9942262758003084,1.0802241388475273,0.2336955366356638,0.2524435598147707,70.92407139830348,13.538582029402848,0.585341609864539,0.11173491938821974,0.023241206030150754,1592.0
"(10713, 32300]",D,28.0,microscissors,5781.197903534268,1.0,4.051294956926607,3.6820354277523393,0.9088539508724403,0.6021230118546497,0.5472418782353116,2.77418414186425,3.33337585938978,1.20156979094753,0.5313025934773813,0.6383971461744975,0.7626476210807153,2.612858311977259,3.4260361400913952,0.5905615989248307,2.02328538086663,2.2572377802801107,2.772452915961063,1.2282502712749284,0.500553840097626,0.6148053898876163,70.92407139830348,13.538582029402848,0.585341609864539,0.11173491938821974,0.09045226130653267,1592.0
"(10713, 32300]",D,32.0,microforceps,589.3048988633121,0.23779259428424276,1.0832810640869708,0.9133841170510898,0.8431644818059509,0.18966178412233842,0.1599160799279036,0.8177414821081235,0.7755894512488085,0.9484531092263441,0.18777868747441845,0.17809927998155411,1.051093819701582,1.6331579638174247,1.55376992348894,0.7849530980723641,1.2196365151343036,0.6143260421656818,0.6167434976064309,1.0039351342362548,0.15598325727851933,0.15659707233451858,61.398500339973126,17.207607127744293,0.5067263669965791,0.1420156550447454,0.0,545.0
"(10713, 32300]",D,32.0,microscissors,1885.2988338272733,0.3261086828864166,3.99427719031202,4.690090698074785,1.174202609035356,0.593648756159072,0.6970639183325762,2.7299839828712003,4.569236221792956,1.673722721621012,0.5228375248646903,0.875085045082123,0.6494654841461985,1.5962536210806166,2.4577959261054287,0.5029182077829824,1.2360703222532574,2.540246987768048,4.273226569930941,1.6822090885286516,0.5633125564493848,0.9476095021414642,61.398500339973126,17.207607127744293,0.5067263669965791,0.1420156550447454,0.11743119266055047,545.0
"(10713, 32300]",D,34.0,microforceps,698.065544644186,0.2816790037916959,1.2014897498178774,1.0710188130147729,0.891409030478303,0.21035786289426514,0.18751489861606468,0.8750418266803245,0.9852044309516661,1.1258941011874475,0.20093661541499605,0.22623335000831477,0.9597062096137958,1.6392440100858126,1.7080685668851467,0.7167051583364009,1.2241815526788484,0.692347270820249,0.8448965434130944,1.2203363529000621,0.17579359339825903,0.2145273126308279,58.19771644836754,14.318737990223118,0.4803100606706325,0.11817360426697412,0.0,582.0
"(10713, 32300]",D,34.0,microscissors,2292.062157422395,0.3964683782959877,3.972378089120271,4.171287492393896,1.0500731296999162,0.5903940060343147,0.619956881672524,3.1877171953974535,3.7943380887705334,1.190299470181653,0.6105010794449226,0.7266791114086186,0.9341889066106318,2.612551834286114,2.7965990773373854,0.7233958110352842,2.0230480576910055,2.9288562476181985,5.501782773489717,1.8784748408064995,0.649488615974381,1.2200480244981091,58.19771644836754,14.318737990223118,0.4803100606706325,0.11817360426697412,0.0,582.0
"(10713, 32300]",D,36.0,microforceps,152.6994113894869,0.06161630295288813,1.44056048480648,1.1336673481149044,0.7869626857543559,0.2522145736155898,0.19848345823891428,1.0435493027314915,0.9909328411238513,0.9495793236889559,0.2396311336396828,0.22754876981638783,0.7667081562308523,1.3098677985255083,1.7084307606232287,0.5725749036576243,0.9782045781695671,0.7691981244510046,0.9336627581801153,1.2138130976937747,0.19530676010644654,0.2370659034853408,59.68226222626262,11.5633243214377,0.4925621268368664,0.09543297134882227,0.0,107.0
"(10713, 32300]",D,36.0,microscissors,376.865220654417,0.06518808505483349,3.5553322703246883,2.9871220859905496,0.8401808491777768,0.528410643389921,0.44396050307791923,2.601100977909291,2.754402157097444,1.0589370349287144,0.49815427700162496,0.5275140130251582,0.8241533518790626,2.0956129727195068,2.5427464050731907,0.638188998157835,1.6227527808230962,1.9859510243262801,2.1037120164554675,1.0592970273117066,0.4403946363811855,0.46650872916260977,59.68226222626262,11.5633243214377,0.4925621268368664,0.09543297134882227,0.0,107.0
"(10713, 32300]",D,38.0,microforceps,1207.216844711685,0.48712852365785947,1.4977876485256634,2.555096126581518,1.7059134711763773,0.2622339548556648,0.4473484361881366,0.9501077249106662,1.2750909078790837,1.3420487745207776,0.21817406288732333,0.29280023373015135,1.0221268042417333,2.0836740656348205,2.038567090685581,0.7633206347271093,1.5560803255959144,0.7560741494623578,1.1491874611214916,1.5199401565820965,0.191974457344294,0.29178968675564926,43.84832709276096,11.717928887382072,0.3618834884168469,0.09670893427280708,0.046948356807511735,852.0
"(10713, 32300]",D,38.0,microscissors,3506.0887640811634,0.6064640620480674,4.168952157052513,3.842199483497904,0.9216223498746922,0.619609792861565,0.5710462333024467,3.143271821319247,4.278169249382613,1.361056088234534,0.6019890480482055,0.8193408588965214,0.8036326993409464,2.431601809876839,3.0257626548434113,0.6222986852021375,1.882928121842784,2.667522295709147,3.7189348857106164,1.394153252886667,0.5915364966545762,0.8246925310121603,43.84832709276096,11.717928887382072,0.3618834884168469,0.09670893427280708,0.008215962441314555,852.0
"(10713, 32300]",D,40.0,microforceps,806.8659691086191,0.325581464542536,2.1985448749553655,1.9636843272169542,0.8931745490329465,0.38492313516853,0.3438035476664996,1.6944474428466245,1.9946323484793163,1.1771579914738397,0.3890974394399785,0.45802916029877905,0.9190477231352087,2.4151929336385614,2.627929837418511,0.6863415463294714,1.803657428259177,1.3573309857622233,1.7592771133945588,1.2961297810545587,0.3446393182647378,0.446697284125267,84.06234321599587,13.033260660909445,0.6937727394512412,0.10756446473860191,0.03636363636363636,385.0
"(10713, 32300]",D,40.0,microscissors,1846.7052921780983,0.3194329830931988,4.821684835974147,4.499063171106258,0.9330894332908616,0.7166220743041398,0.6686724851961715,3.734722161844388,4.190402210313728,1.1220117665310618,0.7152616657854401,0.8025320051598717,1.0263081761115393,3.7858885035018472,3.688841803682948,0.794729021268278,2.931629636254459,2.9017310875273883,3.139976395988172,1.0821045442442416,0.643473475183572,0.6963055715967775,84.06234321599587,13.033260660909445,0.6937727394512412,0.10756446473860191,0.0,385.0
"(10713, 32300]",D,44.0,microforceps,1169.883898014427,0.4720641685769161,2.2454585374557143,2.957882528760102,1.3172732782283398,0.3931368197094194,0.5178686272908907,1.3179152043695552,1.800204172650687,1.365948405999187,0.30263401416436053,0.41338244924894374,0.8591450194896767,2.274753530050456,2.6476944851541315,0.6416064219018339,1.6987777849089607,1.1151083631742704,1.6039327044985179,1.4383648777709448,0.2831366778677603,0.40725385305373246,85.98390625704272,21.215177723379057,0.7096315414309802,0.17509043174391206,0.050359712230215826,556.0
"(10713, 32300]",D,44.0,microscissors,1483.1819259168494,0.25655269905396655,3.425362415512355,3.216003319178145,0.93887972397137,0.509093896211068,0.4779779367501568,2.3903112917326026,3.1907939869054904,1.3348863798374406,0.45778453180197914,0.6110903364027217,0.8483596581446141,2.8030896922067208,3.3041289331663353,0.6569333232394382,2.1705924004765405,2.197414568037458,2.708730464716429,1.2326897728431983,0.4872877416490528,0.600674615562646,85.98390625704272,21.215177723379057,0.7096315414309802,0.17509043174391206,0.19784172661870503,556.0
"(10713, 32300]",D,45.0,microforceps,165.63774828912446,0.06683709901791791,5.71164649272843,4.848648206020876,0.8489055147572161,1.0,0.8489055147572161,3.1372291540969792,3.4612050197998445,1.103268154728123,0.7204046581373234,0.794799517840709,0.8796493998777164,2.6344845031764588,2.9949255959734513,0.6569190197003972,1.9674235865825078,3.938410140190613,3.4725534295094054,0.881714525887682,1.0,0.881714525887682,85.05880962687179,30.2737470998213,0.701996650481989,0.24985147517159026,0.0,30.0
"(10713, 32300]",D,45.0,microscissors,111.63976022273043,0.019310835243069736,3.8496469042320838,2.6756896604102027,0.6950480724527491,0.572153104920211,0.3976739127226482,2.3197869875741874,2.35514464673115,1.0152417697600487,0.44427794976327784,0.4510495319830362,0.5891313593512196,1.1674602592084729,1.981663750668675,0.4561980499751577,0.9040311387615066,1.9993840656727415,1.9435743169342823,0.9720865291983406,0.44337348091803663,0.4309973882042009,85.05880962687179,30.2737470998213,0.701996650481989,0.24985147517159026,0.0,30.0
"(10713, 32300]",D,47.0,microforceps,1324.7958914751705,0.534573278685838,3.721336773806662,6.256273181368976,1.6811897341312798,0.6515348557625797,1.095353710936753,3.1636491268563893,7.003212894702075,2.2136503176826468,0.7264714994513806,1.6081538655479373,0.8839417332529471,2.79078091851928,3.157200088572665,0.6601245188839081,2.084145189489263,3.020461370344055,6.588797889260031,2.181387901183293,0.7669240284349536,1.6729587967547594,64.39816566864482,15.267806080732274,0.5314828269391979,0.12600633345210352,0.10073710073710074,407.0
"(10713, 32300]",D,47.0,microscissors,1234.3411470649935,0.2135095818654458,3.0628812582257914,2.6002032404288298,0.8489402693772814,0.4552201969404724,0.3864547566166237,2.293192042544679,2.4278038163871964,1.0587006109148815,0.4391845736407862,0.46496497641789214,0.8447740392082227,2.1493807450128974,2.5443262283810677,0.6541567737640596,1.664388236961037,1.8320590664633414,2.066629527986567,1.1280365168444308,0.406268320074856,0.45828550068147894,64.39816566864482,15.267806080732274,0.5314828269391979,0.12600633345210352,0.004914004914004914,407.0
"(10713, 32300]",D,50.0,microforceps,1528.0663060980382,0.6165956737611874,1.5069687436864314,1.4741767310322997,0.9782397526216011,0.26384138892436226,0.25810013503270784,1.1338845215555537,1.3311185976309248,1.173945470042037,0.2603748884749718,0.30566592083789373,1.0382261185721116,1.8235502964435284,1.7564095757400953,0.7753435449788879,1.36182082688919,0.9100638496176102,1.166612256910323,1.2819015472381516,0.2310739149106407,0.2962140090503273,79.47975866384051,16.095042855348595,0.6559523300159877,0.13283357977125165,0.0,1015.0
"(10713, 32300]",D,50.0,microscissors,3601.965368223341,0.6230482727500681,3.55223409095004,3.864965471003028,1.0880379423331723,0.527950177016536,0.5744298242555058,2.836346788060666,3.6760521499361136,1.2960517259067572,0.5432077783723458,0.7040253786854541,0.9359908348302342,2.466654519758483,2.635340462714973,0.7247911469428533,1.9100714365560951,2.398880828699575,3.2202285398304547,1.3423878757562666,0.5319638990771893,0.7141018884612492,79.47975866384051,16.095042855348595,0.6559523300159877,0.13283357977125165,0.0,1015.0
"(10713, 32300]",D,51.0,microforceps,555.2079203876292,0.22403399668115842,1.7738272216857167,1.5801369264519465,0.890806560601939,0.31056320168693896,0.27665173754426836,1.2261880716076703,1.4846823469649335,1.2108112787448244,0.28157063292141044,0.3409288981045625,0.8314733869320434,1.8502691518731278,2.2252896856990456,0.6209413458660894,1.3817743723798923,1.0884556039023223,1.3072606921474728,1.2010234385864633,0.2763692873921056,0.33192599186335714,93.86812731774484,12.706915895928113,0.7747006013032208,0.104871117242626,0.0125,320.0
"(10713, 32300]",D,51.0,microscissors,1228.076314059229,0.21242592531012625,3.8618752014441178,3.6417390692840756,0.9429976059097601,0.573970533477116,0.5412528389316682,3.125067222028322,3.3501243610090734,1.0720167353183137,0.5985025632577671,0.641604763943234,0.9299286965124701,2.7727138624164644,2.9816413589719595,0.7200968871053034,2.1470706610601344,2.587196231445218,2.876801472866456,1.1119378723195896,0.5737237875645093,0.6379452076436165,93.86812731774484,12.706915895928113,0.7747006013032208,0.104871117242626,0.0,320.0
"(10713, 32300]",D,53.0,microforceps,151.843495973953,0.06127092936522533,1.7254942724312838,1.1175677841099665,0.6476797993280343,0.30210102719557885,0.19566473267082554,1.1025908802238653,0.991565548999271,0.8993050521132079,0.25318890240953373,0.22769405907589163,0.8393585942730444,1.2501770502047136,1.4894433186658114,0.626829990452563,0.9336277412189244,0.9129425551986835,0.8848603693084719,0.9692399201567506,0.23180484578848318,0.22467451022397733,81.81983405499673,11.47054582360782,0.6752651453924685,0.09466726354031856,0.0,89.0
"(10713, 32300]",D,53.0,microscissors,429.7002055894333,0.07432719183108073,4.93908282286705,5.8308198236472455,1.1805470838941223,0.7340703297891596,0.866604587205789,4.062764345992727,5.2849477681948365,1.300825575425658,0.7780872225240332,1.0121557589711774,1.291393857083126,3.5472370776511197,2.7468282106152118,1.0,2.7468282106152118,4.416637252516343,5.728277778693021,1.2969771912849264,0.9794115428951133,1.2702744320161403,81.81983405499673,11.47054582360782,0.6752651453924685,0.09466726354031856,0.0,89.0
"(10713, 32300]",EVS,24.0,microforceps,167.82041908006457,0.0677178365628581,3.0512803469102643,2.5765468712896036,0.8444149925124457,0.5342207979423952,0.4511040510945204,2.1149716602645943,2.6320296772548857,1.2444751514663817,0.4856627810860714,0.6043952630536729,0.7612143571289098,1.226474115682356,1.6112072824115895,0.5684721541747273,0.9159264746545246,1.5688218928318127,2.2766799930719186,1.4512036092015403,0.39833888218556235,0.5780708235129952,59.8178911002921,9.964498712554878,0.49368148197121403,0.08223774528036354,0.0,56.0
"(10713, 32300]",EVS,24.0,microscissors,119.7731119029371,0.02071769794106429,2.395462238058742,1.9289747930650056,0.8052620335306254,0.35602516057192113,0.28669354479021264,1.648204733860579,2.043170858854592,1.2396341406379088,0.3156587324060456,0.3913013414810199,0.48335555282997844,1.0539382686085392,2.1804616962355756,0.3742898033615667,0.8161245795214419,1.124644598287113,1.2557854636312793,1.1166064955488162,0.2493956008249198,0.2784767478424051,59.8178911002921,9.964498712554878,0.49368148197121403,0.08223774528036354,0.07142857142857142,56.0
"(10713, 32300]",EVS,29.0,microforceps,312.7849206931919,0.12621299752995438,5.127621650708062,4.792602366422976,0.9346638057355843,0.8977484263488826,0.8390929607643784,2.920635232279432,3.4626066754039204,1.185566289529933,0.6706680075653298,0.7951213812356611,0.9092677711133929,2.9448473554890224,3.2387020073119657,0.6790379132049774,2.1992014525378885,2.9306044980948034,3.0144135573041284,1.0285978743511142,0.7441085092150831,0.7653884308652108,63.25867723906623,16.38419070938116,0.5220785446039976,0.13521993840847374,0.0,62.0
"(10713, 32300]",EVS,29.0,microscissors,337.50054195362225,0.05837899819123909,5.5327957697315115,5.105912913398299,0.9228450002314241,0.8223108137687134,0.7588654231226908,4.449082337548349,4.479272781047434,1.006785768661616,0.852073569617253,0.857855543743353,1.1684008890095838,4.160408155388739,3.56077113131554,0.9047595221249181,3.221641587165252,3.5113624782148247,3.5174668589723788,1.001738464996259,0.7786623047869755,0.780015981947754,63.25867723906623,16.38419070938116,0.5220785446039976,0.13521993840847374,0.0,62.0
"(10713, 32300]",EVS,33.0,microforceps,428.22350175240155,0.17279404534325005,2.7627322693703316,4.812363639630546,1.7418856300278986,0.48370155136309667,0.8425527815415796,2.665713468485426,5.807546111660451,2.1786085340072634,0.6121301013183615,1.3335918626549133,0.9471123744685541,1.8898954832413515,1.9954289841285349,0.7073001273785776,1.4113671746490184,1.7517803683782807,3.153083651869038,1.7999309210138146,0.4447937888697131,0.8005980940614869,54.305549311166544,13.71152497790484,0.44818771725415485,0.11316223034055316,0.0,156.0
"(10713, 32300]",EVS,33.0,microscissors,1029.4376999485944,0.1780665040577939,6.728350980056173,6.969307757151114,1.0358121592956688,1.0,1.0358121592956688,5.221476755283999,9.400722674390819,1.8003953890779139,1.0,1.8003953890779139,1.136426283519188,4.328258455472828,3.808657471445879,0.8799997593964373,3.3516176584958166,4.509480498321355,7.168622722355673,1.5896781735776835,1.0,1.5896781735776835,54.305549311166544,13.71152497790484,0.44818771725415485,0.11316223034055316,0.0,156.0
"(10713, 32300]",EVS,35.0,microforceps,871.3627907305114,0.35160681502942404,3.7885338727413513,5.562573908903428,1.4682655865706689,0.6632997818693055,0.9739002432985325,2.831522756923066,4.98914322955378,1.7620000465669354,0.6502050323755714,1.1456612973238125,1.0075052990497584,2.359762618179199,2.3421838281196528,0.7524013470443216,1.7622622673026527,2.960483592566331,5.872214461536347,1.9835321757165854,0.7516950970533121,1.4910114113336457,64.32931665572873,20.892173209423476,0.5309146109405483,0.17242465158684123,0.0,232.0
